,mascot_name,phase_id,video_context,Hit_Rate
2410,Kapal,recog_random,booth,0.26373626373626374
2411,Jarbo,recog_random,group-dance-on-stage,0.5108695652173914
2412,Kapal,recog_random,riding-chair,0.3170731707317073
2413,Kounudoun,recog_random,auditroium-stage,0.48514851485148514
2414,Kapal,recog_random,hallway,0.40273972602739727
2415,Kounudoun,recog_random,street-fair-2,0.4098360655737705
2416,Jarbo,recog_random,zoo-2,0.3565217391304348
2417,Kounudoun,recog_random,stage-with-singers,0.2892561983471074
2418,Chiba-kun,recog_random,waterfront,0.39316239316239315
2419,Kapal,recog_random,beers,0.2361111111111111
2420,Kapal,recog_random,bathtub,0.44642857142857145
2421,Kounudoun,recog_random,grass,0.5206611570247934
2422,Kounudoun,recog_random,doorway,0.35537190082644626
2423,Kapal,recog_random,spinning-soccer-ball,0.3176470588235294
2424,Kapal,recog_random,interview,0.35275080906148865
2425,Chiba-kun,recog_random,farm,0.5
2426,Kounudoun,recog_random,fair,0.5344827586206896
2427,Kapal,recog_random,hallway,0.40273972602739727
2428,Jarbo,recog_random,park,0.3371824480369515
2429,Kapal,recog_random,white-hills,0.4717948717948718
2430,Chiba-kun,recog_random,running,0.4729241877256318
2431,Kounudoun,recog_random,tree-on-street,0.504424778761062
2432,Kapal,recog_random,meet-and-greet,0.3939393939393939
2433,Chiba-kun,recog_random,gondala,0.5555555555555556
2434,Kounudoun,recog_random,stairs-of-building,0.19298245614035087
2435,Kapal,recog_random,outside-dance-studio,0.15151515151515152
2436,Kapal,recog_random,learning-dance,0.34444444444444444
2437,Kounudoun,recog_random,beach,0.38911290322580644
2438,Chiba-kun,recog_random,strawberry-greenhouse,0.4507042253521127
2439,Chiba-kun,recog_random,walking-in-street,0.6625
2440,Kapal,recog_random,white-hills,0.4717948717948718
2441,Kapal,recog_random,parking-lot-stuffed-animals,0.2823529411764706
2442,Jarbo,recog_random,factory-1,0.2809917355371901
2443,Kounudoun,recog_random,sidewalk,0.4576271186440678
2444,Kapal,recog_random,bathtub,0.44642857142857145
2445,Kounudoun,recog_random,street-fair-3,0.3140495867768595
2446,Kapal,recog_random,blackbox-performance,0.34502923976608185
2447,Chiba-kun,recog_random,restaurant-with-woman,0.325
2448,Jarbo,recog_random,mall-3,0.43564356435643564
2449,Kapal,recog_random,autographs,0.3333333333333333
2450,Chiba-kun,recog_random,sleeping,0.43478260869565216
2451,Chiba-kun,recog_random,pot,0.4891304347826087
2452,Chiba-kun,recog_random,waterfront,0.39316239316239315
2453,Kounudoun,recog_random,outside-store,0.17757009345794392
2454,Jarbo,recog_random,alley,0.4909090909090909
2455,Jarbo,recog_random,mall-2,0.3854166666666667
2456,Kounudoun,recog_random,street-with-dancers,0.2743362831858407
2457,Kounudoun,recog_random,auditorium,0.2857142857142857
2458,Jarbo,recog_random,ceremony,0.3008849557522124
2459,Kounudoun,recog_random,outside-grocery-store,0.36607142857142855
2460,Jarbo,recog_random,factory-2,0.16470588235294117
2461,Jarbo,recog_random,mall-1,0.27906976744186046
2462,Jarbo,recog_random,building-2,0.4778761061946903
2463,Chiba-kun,recog_random,dancing,0.34854771784232363
2464,Jarbo,recog_random,building-3,0.35106382978723405
2465,Chiba-kun,recog_random,lake,0.24468085106382978
2466,Jarbo,recog_random,outside,0.3706896551724138
2467,Chiba-kun,recog_random,pig-pen,0.43157894736842106
2468,Kounudoun,recog_random,office,0.38317757009345793
2469,Kapal,recog_random,dance-tutorial,0.5416666666666666
2470,Chiba-kun,recog_random,town,0.3218390804597701
2471,Jarbo,recog_random,group-dance-2,0.5
2472,Chiba-kun,recog_random,train-station,0.2748091603053435
2473,Kounudoun,recog_random,performance,0.4297520661157025
2474,Kapal,recog_random,hallway,0.40273972602739727
2475,Jarbo,recog_random,meeting-2,0.13
2476,Chiba-kun,recog_random,running,0.4729241877256318
2477,Kapal,recog_random,riding-chair,0.3170731707317073
2478,Chiba-kun,recog_random,office-with-woman,0.4
2479,Kounudoun,recog_random,road-by-water,0.17272727272727273
2480,Kounudoun,recog_random,sidewalk-2,0.336283185840708
2481,Jarbo,recog_random,ammusement-ride-2,0.38
2482,Chiba-kun,recog_random,christmas-tree,0.43575418994413406
2483,Kapal,recog_random,outside-of-building,0.3333333333333333
2484,Chiba-kun,recog_random,workout,0.24675324675324675
2485,Jarbo,recog_random,congress,0.4857142857142857
2486,Jarbo,recog_random,group-dance-1,0.29292929292929293
2487,Kapal,recog_random,bathtub,0.44642857142857145
2488,Kounudoun,recog_random,signing-table,0.38016528925619836
2489,Jarbo,recog_random,ammusement-ride-1,0.4537037037037037
2490,Jarbo,recog_random,group-dance-in-gym,0.5304347826086957
2491,Jarbo,recog_random,roof,0.37
2492,Kounudoun,recog_random,street-fair-1,0.30327868852459017
2493,Chiba-kun,recog_random,train-station,0.2748091603053435
2494,Jarbo,recog_random,school-auditorium,0.42105263157894735
2495,Kounudoun,recog_random,with-tourist-kids,0.39344262295081966
2496,Chiba-kun,recog_random,reporters,0.21621621621621623
2497,Kounudoun,recog_random,park-with-audience,0.38596491228070173
2498,Chiba-kun,recog_random,running,0.4729241877256318
2499,Kapal,recog_random,front-desk,0.27380952380952384
2500,Chiba-kun,recog_random,sunrise,0.39215686274509803
2501,Kounudoun,recog_random,stage-with-banner,0.48760330578512395
2502,Jarbo,recog_random,bus-1,0.6055045871559633
2503,Kounudoun,recog_random,stage-with-singers,0.2892561983471074
2504,Kounudoun,recog_random,with-tourist-kids,0.39344262295081966
2505,Jarbo,recog_random,mall-2,0.3854166666666667
2506,Kounudoun,recog_random,tree-on-street,0.504424778761062
2507,Kapal,recog_random,hallway,0.40273972602739727
2508,Jarbo,recog_random,building-3,0.35106382978723405
2509,Kapal,recog_random,hallway,0.40273972602739727
2510,Jarbo,recog_random,ammusement-ride-1,0.4537037037037037
2511,Kapal,recog_random,bedroom,0.20408163265306123
2512,Kounudoun,recog_random,signing-table,0.38016528925619836
2513,Chiba-kun,recog_random,waterfront,0.39316239316239315
2514,Chiba-kun,recog_random,baseball-game,0.2803738317757009
2515,Chiba-kun,recog_random,pig-pen,0.43157894736842106
2516,Chiba-kun,recog_random,town,0.3218390804597701
2517,Kapal,recog_random,learning-dance,0.34444444444444444
2518,Kounudoun,recog_random,street-with-dancers,0.2743362831858407
2519,Jarbo,recog_random,group-dance-1,0.29292929292929293
2520,Kounudoun,recog_random,street-fair-3,0.3140495867768595
2521,Chiba-kun,recog_random,pot,0.4891304347826087
2522,Chiba-kun,recog_random,sunrise,0.39215686274509803
2523,Kounudoun,recog_random,park-with-audience,0.38596491228070173
2524,Jarbo,recog_random,group-dance-on-stage,0.5108695652173914
2525,Kapal,recog_random,hallway,0.40273972602739727
2526,Kounudoun,recog_random,road-by-water,0.17272727272727273
2527,Jarbo,recog_random,zoo-2,0.3565217391304348
2528,Kounudoun,recog_random,auditorium,0.2857142857142857
2529,Kounudoun,recog_random,stairs-of-building,0.19298245614035087
2530,Chiba-kun,recog_random,waterfront,0.39316239316239315
2531,Chiba-kun,recog_random,beach,0.38911290322580644
2532,Jarbo,recog_random,factory-2,0.16470588235294117
2533,Kapal,recog_random,bathtub,0.44642857142857145
2534,Kapal,recog_random,interview,0.35275080906148865
2535,Kapal,recog_random,meet-and-greet,0.3939393939393939
2536,Kapal,recog_random,booth,0.26373626373626374
2537,Kapal,recog_random,bathtub,0.44642857142857145
2538,Kapal,recog_random,front-desk,0.27380952380952384
2539,Chiba-kun,recog_random,dancing,0.34854771784232363
2540,Jarbo,recog_random,alley,0.4909090909090909
2541,Chiba-kun,recog_random,running,0.4729241877256318
2542,Kounudoun,recog_random,office,0.38317757009345793
2543,Jarbo,recog_random,zoo-1,0.391304347826087
2544,Chiba-kun,recog_random,restuarant,0.543859649122807
2545,Jarbo,recog_random,train-station,0.2748091603053435
2546,Chiba-kun,recog_random,sleeping,0.43478260869565216
2547,Chiba-kun,recog_random,farm,0.5
2548,Kapal,recog_random,outside-dance-studio,0.15151515151515152
2549,Kapal,recog_random,riding-chair,0.3170731707317073
2550,Chiba-kun,recog_random,strawberry-greenhouse,0.4507042253521127
2551,Chiba-kun,recog_random,train-station,0.2748091603053435
2552,Kounudoun,recog_random,street-fair-2,0.4098360655737705
2553,Jarbo,recog_random,roof,0.37
2554,Jarbo,recog_random,bus,0.25471698113207547
2555,Jarbo,recog_random,building-2,0.4778761061946903
2556,Jarbo,recog_random,park,0.3371824480369515
2557,Jarbo,recog_random,ammusement-ride-2,0.38
2558,Chiba-kun,recog_random,theme-song-with-dancers,0.35714285714285715
2559,Jarbo,recog_random,factory-1,0.2809917355371901
2560,Kounudoun,recog_random,stage-with-banner,0.48760330578512395
2561,Kapal,recog_random,interview,0.35275080906148865
2562,Kounudoun,recog_random,performance,0.4297520661157025
2563,Chiba-kun,recog_random,christmas-tree,0.43575418994413406
2564,Kapal,recog_random,dance-performance,0.23529411764705882
2565,Kapal,recog_random,parking-lot-stuffed-animals,0.2823529411764706
2566,Kounudoun,recog_random,street-fair-1,0.30327868852459017
2567,Chiba-kun,recog_random,office-with-woman,0.4
2568,Jarbo,recog_random,group-dance-2,0.5
2569,Kapal,recog_random,blackbox-performance,0.34502923976608185
2570,Kapal,recog_random,riding-chair,0.3170731707317073
2571,Chiba-kun,recog_random,workout,0.24675324675324675
2572,Kapal,recog_random,bobble-head,0.26582278481012656
2573,Chiba-kun,recog_random,dancing,0.34854771784232363
2574,Kapal,recog_random,autographs,0.3333333333333333
2575,Chiba-kun,recog_random,lake,0.24468085106382978
2576,Kounudoun,recog_random,beach,0.38911290322580644
2577,Jarbo,recog_random,outside,0.3706896551724138
2578,Jarbo,recog_random,school-auditorium,0.42105263157894735
2579,Kapal,recog_random,dance-tutorial,0.5416666666666666
2580,Chiba-kun,recog_random,office-with-woman,0.4
2581,Kapal,recog_random,meet-and-greet,0.3939393939393939
2582,Jarbo,recog_random,mall-1,0.27906976744186046
2583,Kapal,recog_random,conference,0.23076923076923078
2584,Kounudoun,recog_random,sidewalk,0.4576271186440678
2585,Jarbo,recog_random,ceremony,0.3008849557522124
2586,Chiba-kun,recog_random,running,0.4729241877256318
2587,Kounudoun,recog_random,outside-store,0.17757009345794392
2588,Chiba-kun,recog_random,christmas-tree,0.43575418994413406
2589,Kapal,recog_random,bathtub,0.44642857142857145
2590,Kounudoun,recog_random,fair,0.5344827586206896
2591,Kounudoun,recog_random,grass,0.5206611570247934
2592,Jarbo,recog_random,street,0.3691588785046729
2593,Kounudoun,recog_random,auditroium-stage,0.48514851485148514
2594,Jarbo,recog_random,meeting-2,0.13
2595,Jarbo,recog_random,group-dance-in-gym,0.5304347826086957
2596,Kounudoun,recog_random,doorway,0.35537190082644626
2597,Kounudoun,recog_random,sidewalk-2,0.336283185840708
2598,Kounudoun,recog_random,outside-grocery-store,0.36607142857142855
2599,Barasai,recog_ordered,cherry-blossoms,0.2809917355371901
2600,Fukaya,recog_ordered,scale,0.1348314606741573
2601,OnoJoe,recog_ordered,on-stage-3,0.4918032786885246
2602,Shimanekko,recog_ordered,water-lookout,0.36633663366336633
2603,Barasai,recog_ordered,announcers,0.4075342465753425
2604,Fukaya,recog_ordered,exercise-class,0.45935960591133007
2605,OnoJoe,recog_ordered,park,0.3371824480369515
2606,Shimanekko,recog_ordered,bridge,0.5
2607,Barasai,recog_ordered,greenhouse,0.3884297520661157
2608,Fukaya,recog_ordered,shopping,0.38028169014084506
2609,OnoJoe,recog_ordered,city-overlook,0.30578512396694213
2610,Shimanekko,recog_ordered,clothing-design,0.21153846153846154
2611,Barasai,recog_ordered,announcers,0.4075342465753425
2612,Fukaya,recog_ordered,gym,0.5070422535211268
2613,OnoJoe,recog_ordered,driveway-infront-of-building,0.4956521739130435
2614,Shimanekko,recog_ordered,back-porch,0.391304347826087
2615,Barasai,recog_ordered,rose-garden,0.22950819672131148
2616,Fukaya,recog_ordered,red-cars,0.33783783783783783
2617,OnoJoe,recog_ordered,suburban-area,0.4214876033057851
2618,Shimanekko,recog_ordered,classroom,0.28703703703703703
2619,Barasai,recog_ordered,announcers,0.4075342465753425
2620,Fukaya,recog_ordered,cow-costume,0.3853211009174312
2621,OnoJoe,recog_ordered,building-5,0.4344262295081967
2622,Shimanekko,recog_ordered,clothing-design,0.21153846153846154
2623,Barasai,recog_ordered,caligraphy,0.3670886075949367
2624,Fukaya,recog_ordered,restaurants,0.47368421052631576
2625,OnoJoe,recog_ordered,interview-in-street-2,0.4380165289256198
2626,Shimanekko,recog_ordered,white-building,0.3867924528301887
2627,Barasai,recog_ordered,dance-with-green-performers,0.4098360655737705
2628,Fukaya,recog_ordered,exercise-class,0.45935960591133007
2629,OnoJoe,recog_ordered,dance-in-front-of-white-tents,0.20535714285714285
2630,Shimanekko,recog_ordered,park,0.3371824480369515
2631,Barasai,recog_ordered,dance-with-little-cheerleaders,0.47368421052631576
2632,Fukaya,recog_ordered,group-dance,0.4262295081967213
2633,OnoJoe,recog_ordered,modern-building,0.6039603960396039
2634,Shimanekko,recog_ordered,beach,0.38911290322580644
2635,Barasai,recog_ordered,park,0.3371824480369515
2636,Fukaya,recog_ordered,exercise-class,0.45935960591133007
2637,OnoJoe,recog_ordered,dark-building,0.48672566371681414
2638,Shimanekko,recog_ordered,aquarium,0.5172413793103449
2639,Barasai,recog_ordered,dance-stage-with-background-musicians,0.21311475409836064
2640,Fukaya,recog_ordered,waving-posing-for-pictures,0.3150684931506849
2641,OnoJoe,recog_ordered,weird-interviewer,0.38524590163934425
2642,Shimanekko,recog_ordered,museum,0.2336448598130841
2643,Barasai,recog_ordered,train,0.5537190082644629
2644,Fukaya,recog_ordered,CPR,0.4112903225806452
2645,OnoJoe,recog_ordered,building-7,0.2831858407079646
2646,Shimanekko,recog_ordered,sidewalk,0.4576271186440678
2647,Barasai,recog_ordered,relay-race,0.5454545454545454
2648,Fukaya,recog_ordered,exercise-class,0.45935960591133007
2649,OnoJoe,recog_ordered,lakeside,0.2831858407079646
2650,Shimanekko,recog_ordered,library,0.5619047619047619
2651,Barasai,recog_ordered,dance-with-announcers,0.27358490566037735
2652,Fukaya,recog_ordered,exercise-class,0.45935960591133007
2653,OnoJoe,recog_ordered,small-crowd-1,0.3114754098360656
2654,Shimanekko,recog_ordered,with-wood,0.33707865168539325
2655,Barasai,recog_ordered,mall,0.47107438016528924
2656,Fukaya,recog_ordered,exercise-class,0.45935960591133007
2657,OnoJoe,recog_ordered,glass-building,0.5377358490566038
2658,Shimanekko,recog_ordered,outside-house,0.3076923076923077
2659,Barasai,recog_ordered,announcers,0.4075342465753425
2660,Fukaya,recog_ordered,waving,0.30526315789473685
2661,OnoJoe,recog_ordered,on-stage-1,0.37719298245614036
2662,Shimanekko,recog_ordered,beach,0.38911290322580644
2663,Barasai,recog_ordered,stage-dance-with-children,0.33043478260869563
2664,Fukaya,recog_ordered,speech,0.27956989247311825
2665,OnoJoe,recog_ordered,grey-brick-building,0.39344262295081966
2666,Shimanekko,recog_ordered,scientist,0.4639175257731959
2667,Barasai,recog_ordered,carousel,0.45454545454545453
2668,Fukaya,recog_ordered,exercise-class,0.45935960591133007
2669,OnoJoe,recog_ordered,small-crowd-2,0.2809917355371901
2670,Shimanekko,recog_ordered,indoor-event,0.39603960396039606
2671,Barasai,recog_ordered,in-train,0.3140495867768595
2672,Fukaya,recog_ordered,bench,0.37209302325581395
2673,OnoJoe,recog_ordered,on-stage-2,0.256198347107438
2674,Shimanekko,recog_ordered,walking-around-outside-a-building,0.10743801652892562
2675,Barasai,recog_ordered,street,0.3691588785046729
2676,Fukaya,recog_ordered,lobster,0.16091954022988506
2677,OnoJoe,recog_ordered,highway,0.3305785123966942
2678,Shimanekko,recog_ordered,exploring-museum,0.3805309734513274
2679,Barasai,recog_ordered,announcers,0.4075342465753425
2680,Fukaya,recog_ordered,exercise-class,0.45935960591133007
2681,OnoJoe,recog_ordered,solo-dance-on-stage,0.32786885245901637
2682,Shimanekko,recog_ordered,classroom,0.28703703703703703
2683,Barasai,recog_ordered,monument,0.1885245901639344
2684,Fukaya,recog_ordered,presents,0.10144927536231885
2685,OnoJoe,recog_ordered,rooftop,0.2549019607843137
2686,Shimanekko,recog_ordered,inside-house,0.42592592592592593
2687,Barasai,recog_ordered,peace-sign,0.2682926829268293
2688,Fukaya,recog_ordered,standing-behind-cake,0.14473684210526316
2689,OnoJoe,recog_ordered,interview,0.35275080906148865
2690,Shimanekko,recog_ordered,fields,0.3047619047619048
2691,Barasai,recog_ordered,caligraphy,0.3670886075949367
2692,Fukaya,recog_ordered,exercise-class,0.45935960591133007
2693,OnoJoe,recog_ordered,room-with-curtains,0.4380165289256198
2694,Shimanekko,recog_ordered,museum-signs,0.2782608695652174
2695,Shimanekko,recog_random,walking-around-outside-a-building,0.10743801652892562
2696,OnoJoe,recog_random,modern-building,0.6039603960396039
2697,Shimanekko,recog_random,scientist,0.4639175257731959
2698,Barasai,recog_random,mall,0.47107438016528924
2699,OnoJoe,recog_random,dance-in-front-of-white-tents,0.20535714285714285
2700,OnoJoe,recog_random,weird-interviewer,0.38524590163934425
2701,Fukaya,recog_random,scale,0.1348314606741573
2702,OnoJoe,recog_random,driveway-infront-of-building,0.4956521739130435
2703,OnoJoe,recog_random,dark-building,0.48672566371681414
2704,OnoJoe,recog_random,glass-building,0.5377358490566038
2705,Barasai,recog_random,announcers,0.4075342465753425
2706,Fukaya,recog_random,restaurants,0.47368421052631576
2707,Fukaya,recog_random,speech,0.27956989247311825
2708,Barasai,recog_random,greenhouse,0.3884297520661157
2709,Shimanekko,recog_random,museum,0.2336448598130841
2710,OnoJoe,recog_random,on-stage-1,0.37719298245614036
2711,Fukaya,recog_random,dancing,0.34854771784232363
2712,Barasai,recog_random,caligraphy,0.3670886075949367
2713,OnoJoe,recog_random,rooftop,0.2549019607843137
2714,Shimanekko,recog_random,exploring-museum,0.3805309734513274
2715,OnoJoe,recog_random,city-overlook,0.30578512396694213
2716,OnoJoe,recog_random,interview,0.35275080906148865
2717,Shimanekko,recog_random,inside-house,0.42592592592592593
2718,Shimanekko,recog_random,fields,0.3047619047619048
2719,Barasai,recog_random,train,0.5537190082644629
2720,Shimanekko,recog_random,clothing-design,0.21153846153846154
2721,Shimanekko,recog_random,with-wood,0.33707865168539325
2722,OnoJoe,recog_random,on-stage-3,0.4918032786885246
2723,Fukaya,recog_random,exercise-class,0.45935960591133007
2724,Barasai,recog_random,stage-dance-with-children,0.33043478260869563
2725,Barasai,recog_random,rose-garden,0.22950819672131148
2726,Shimanekko,recog_random,outside-house,0.3076923076923077
2727,Fukaya,recog_random,outside-building,0.1728395061728395
2728,Barasai,recog_random,cherry-blossoms,0.2809917355371901
2729,Fukaya,recog_random,standing-behind-cake,0.14473684210526316
2730,OnoJoe,recog_random,suburban-area,0.4214876033057851
2731,Barasai,recog_random,monument,0.1885245901639344
2732,Barasai,recog_random,peace-sign,0.2682926829268293
2733,OnoJoe,recog_random,lakeside,0.2831858407079646
2734,Shimanekko,recog_random,library,0.5619047619047619
2735,OnoJoe,recog_random,highway,0.3305785123966942
2736,OnoJoe,recog_random,building-5,0.4344262295081967
2737,Fukaya,recog_random,presents,0.10144927536231885
2738,Fukaya,recog_random,exercise-class,0.45935960591133007
2739,Shimanekko,recog_random,school-hallway,0.44545454545454544
2740,Barasai,recog_random,announcers,0.4075342465753425
2741,Shimanekko,recog_random,aquarium,0.5172413793103449
2742,Shimanekko,recog_random,sidewalk,0.4576271186440678
2743,Barasai,recog_random,relay-race,0.5454545454545454
2744,Barasai,recog_random,in-train,0.3140495867768595
2745,Fukaya,recog_random,exercise-class,0.45935960591133007
2746,Shimanekko,recog_random,classroom,0.28703703703703703
2747,OnoJoe,recog_random,solo-dance-on-stage,0.32786885245901637
2748,OnoJoe,recog_random,on-stage-2,0.256198347107438
2749,Barasai,recog_random,street,0.3691588785046729
2750,Fukaya,recog_random,dance-alone,0.390625
2751,Fukaya,recog_random,waving,0.30526315789473685
2752,Barasai,recog_random,dance-stage-with-background-musicians,0.21311475409836064
2753,Fukaya,recog_random,cow-costume,0.3853211009174312
2754,Fukaya,recog_random,waving-posing-for-pictures,0.3150684931506849
2755,Fukaya,recog_random,CPR,0.4112903225806452
2756,Fukaya,recog_random,exercise-class,0.45935960591133007
2757,Barasai,recog_random,announcers,0.4075342465753425
2758,Shimanekko,recog_random,back-porch,0.391304347826087
2759,Shimanekko,recog_random,water-lookout,0.36633663366336633
2760,Barasai,recog_random,caligraphy,0.3670886075949367
2761,Barasai,recog_random,dance-with-little-cheerleaders,0.47368421052631576
2762,Shimanekko,recog_random,bridge,0.5
2763,Fukaya,recog_random,waving,0.30526315789473685
2764,Fukaya,recog_random,gym,0.5070422535211268
2765,Barasai,recog_random,dance-with-green-performers,0.4098360655737705
2766,OnoJoe,recog_random,building-7,0.2831858407079646
2767,Fukaya,recog_random,meet-and-greet,0.3939393939393939
2768,Barasai,recog_random,announcers,0.4075342465753425
2769,Shimanekko,recog_random,clothing-design,0.21153846153846154
2770,Barasai,recog_random,announcers,0.4075342465753425
2771,Shimanekko,recog_random,beach,0.38911290322580644
2772,Shimanekko,recog_random,white-building,0.3867924528301887
2773,OnoJoe,recog_random,room-with-curtains,0.4380165289256198
2774,Barasai,recog_random,carousel,0.45454545454545453
2775,Shimanekko,recog_random,fields,0.3047619047619048
2776,OnoJoe,recog_random,park,0.3371824480369515
2777,OnoJoe,recog_random,grey-brick-building,0.39344262295081966
2778,Fukaya,recog_random,exercise-class,0.45935960591133007
2779,Shimanekko,recog_random,museum-signs,0.2782608695652174
2780,Fukaya,recog_random,red-cars,0.33783783783783783
2781,Fukaya,recog_random,CPR,0.4112903225806452
2782,Barasai,recog_random,park,0.3371824480369515
2783,Barasai,recog_random,dance-with-announcers,0.27358490566037735
2784,OnoJoe,recog_random,interview-in-street-2,0.4380165289256198
2785,Shimanekko,recog_random,indoor-event,0.39603960396039606
2786,OnoJoe,recog_random,small-crowd-1,0.3114754098360656
2787,Fukaya,recog_random,exercise-class,0.45935960591133007
2788,Shimanekko,recog_random,park,0.3371824480369515
2789,OnoJoe,recog_random,small-crowd-2,0.2809917355371901
2790,Fukaya,recog_random,exercise-class,0.45935960591133007
2791,Kounudoun,recog_ordered,park-with-audience,0.38596491228070173
2792,Jarbo,recog_ordered,meeting-2,0.13
2793,Chiba-kun,recog_ordered,pig-pen,0.43157894736842106
2794,Kapal,recog_ordered,riding-chair,0.3170731707317073
2795,Kounudoun,recog_ordered,beach,0.38911290322580644
2796,Jarbo,recog_ordered,outside,0.3706896551724138
2797,Chiba-kun,recog_ordered,stairs,0.3
2798,Kapal,recog_ordered,outside-dance-studio,0.15151515151515152
2799,Kounudoun,recog_ordered,signing-table,0.38016528925619836
2800,Jarbo,recog_ordered,factory-2,0.16470588235294117
2801,Chiba-kun,recog_ordered,reporters,0.21621621621621623
2802,Kapal,recog_ordered,hallway,0.40273972602739727
2803,Kounudoun,recog_ordered,with-tourist-kids,0.39344262295081966
2804,Jarbo,recog_ordered,mall-1,0.27906976744186046
2805,Chiba-kun,recog_ordered,waterfront,0.39316239316239315
2806,Kapal,recog_ordered,bedroom,0.20408163265306123
2807,Kounudoun,recog_ordered,auditroium-stage,0.48514851485148514
2808,Jarbo,recog_ordered,bus,0.25471698113207547
2809,Chiba-kun,recog_ordered,sleeping,0.43478260869565216
2810,Kapal,recog_ordered,blackbox-performance,0.34502923976608185
2811,Kounudoun,recog_ordered,tree-on-street,0.504424778761062
2812,Jarbo,recog_ordered,factory-1,0.2809917355371901
2813,Chiba-kun,recog_ordered,theme-song-with-dancers,0.35714285714285715
2814,Kapal,recog_ordered,meet-and-greet,0.3939393939393939
2815,Kounudoun,recog_ordered,street-with-dancers,0.2743362831858407
2816,Jarbo,recog_ordered,group-dance-in-gym,0.5304347826086957
2817,Chiba-kun,recog_ordered,restaurant-with-woman,0.325
2818,Kapal,recog_ordered,beers,0.2361111111111111
2819,Kounudoun,recog_ordered,outside-store,0.17757009345794392
2820,Jarbo,recog_ordered,group-dance-1,0.29292929292929293
2821,Chiba-kun,recog_ordered,beach,0.38911290322580644
2822,Kapal,recog_ordered,booth,0.26373626373626374
2823,Kounudoun,recog_ordered,fair,0.5344827586206896
2824,Jarbo,recog_ordered,ammusement-ride-1,0.4537037037037037
2825,Chiba-kun,recog_ordered,restuarant,0.543859649122807
2826,Kapal,recog_ordered,interview,0.35275080906148865
2827,Kounudoun,recog_ordered,street-fair-2,0.4098360655737705
2828,Jarbo,recog_ordered,zoo-1,0.391304347826087
2829,Chiba-kun,recog_ordered,christmas-tree,0.43575418994413406
2830,Kapal,recog_ordered,learning-dance,0.34444444444444444
2831,Kounudoun,recog_ordered,stage-with-singers,0.2892561983471074
2832,Jarbo,recog_ordered,street,0.3691588785046729
2833,Chiba-kun,recog_ordered,train-station,0.2748091603053435
2834,Kapal,recog_ordered,bathtub,0.44642857142857145
2835,Kounudoun,recog_ordered,sidewalk,0.4576271186440678
2836,Jarbo,recog_ordered,park,0.3371824480369515
2837,Chiba-kun,recog_ordered,walking-in-street,0.6625
2838,Kapal,recog_ordered,batting-cage,0.5512820512820513
2839,Kounudoun,recog_ordered,street-fair-1,0.30327868852459017
2840,Jarbo,recog_ordered,group-dance-on-stage,0.5108695652173914
2841,Chiba-kun,recog_ordered,christmas-tree,0.43575418994413406
2842,Kapal,recog_ordered,riding-chair,0.3170731707317073
2843,Kounudoun,recog_ordered,street-fair-3,0.3140495867768595
2844,Jarbo,recog_ordered,mall-3,0.43564356435643564
2845,Chiba-kun,recog_ordered,running,0.4729241877256318
2846,Kapal,recog_ordered,blackbox-performance,0.34502923976608185
2847,Kounudoun,recog_ordered,auditorium,0.2857142857142857
2848,Jarbo,recog_ordered,train-station,0.2748091603053435
2849,Chiba-kun,recog_ordered,dancing,0.34854771784232363
2850,Kapal,recog_ordered,conference,0.23076923076923078
2851,Kounudoun,recog_ordered,grass,0.5206611570247934
2852,Jarbo,recog_ordered,ammusement-ride-2,0.38
2853,Chiba-kun,recog_ordered,lake,0.24468085106382978
2854,Kapal,recog_ordered,parking-lot-stuffed-animals,0.2823529411764706
2855,Kounudoun,recog_ordered,doorway,0.35537190082644626
2856,Jarbo,recog_ordered,zoo-2,0.3565217391304348
2857,Chiba-kun,recog_ordered,baseball-game,0.2803738317757009
2858,Kapal,recog_ordered,bobble-head,0.26582278481012656
2859,Kounudoun,recog_ordered,office,0.38317757009345793
2860,Jarbo,recog_ordered,school-auditorium,0.42105263157894735
2861,Chiba-kun,recog_ordered,office-with-woman,0.4
2862,Kapal,recog_ordered,white-hills,0.4717948717948718
2863,Kounudoun,recog_ordered,outside-grocery-store,0.36607142857142855
2864,Jarbo,recog_ordered,alley,0.4909090909090909
2865,Chiba-kun,recog_ordered,gondala,0.5555555555555556
2866,Kapal,recog_ordered,spinning-soccer-ball,0.3176470588235294
2867,Kounudoun,recog_ordered,road-by-water,0.17272727272727273
2868,Jarbo,recog_ordered,building-2,0.4778761061946903
2869,Chiba-kun,recog_ordered,town,0.3218390804597701
2870,Kapal,recog_ordered,dance-tutorial,0.5416666666666666
2871,Kounudoun,recog_ordered,stairs-of-building,0.19298245614035087
2872,Jarbo,recog_ordered,bus-1,0.6055045871559633
2873,Chiba-kun,recog_ordered,office-with-woman,0.4
2874,Kapal,recog_ordered,autographs,0.3333333333333333
2875,Kounudoun,recog_ordered,performance,0.4297520661157025
2876,Jarbo,recog_ordered,ceremony,0.3008849557522124
2877,Chiba-kun,recog_ordered,restaurant-alone,0.4225352112676056
2878,Kapal,recog_ordered,hallway,0.40273972602739727
2879,Kounudoun,recog_ordered,stage-with-banner,0.48760330578512395
2880,Jarbo,recog_ordered,group-dance-2,0.5
2881,Chiba-kun,recog_ordered,waterfront,0.39316239316239315
