,condition,mascot_name,Participant_Public_ID,hit_binary
36100,recog_ordered,Shimanekko,5b7b1eb9338a93000154faab,0
36103,recog_ordered,Fukaya,5b7b1eb9338a93000154faab,0
36106,recog_ordered,Barasai,5b7b1eb9338a93000154faab,1
36109,recog_ordered,OnoJoe,5b7b1eb9338a93000154faab,1
36112,recog_ordered,Shimanekko,5b7b1eb9338a93000154faab,1
36115,recog_ordered,Fukaya,5b7b1eb9338a93000154faab,1
36118,recog_ordered,Barasai,5b7b1eb9338a93000154faab,1
36121,recog_ordered,OnoJoe,5b7b1eb9338a93000154faab,0
36124,recog_ordered,Shimanekko,5b7b1eb9338a93000154faab,1
36127,recog_ordered,Fukaya,5b7b1eb9338a93000154faab,1
36130,recog_ordered,Barasai,5b7b1eb9338a93000154faab,1
36133,recog_ordered,OnoJoe,5b7b1eb9338a93000154faab,0
36136,recog_ordered,Shimanekko,5b7b1eb9338a93000154faab,1
36139,recog_ordered,Fukaya,5b7b1eb9338a93000154faab,1
36142,recog_ordered,Barasai,5b7b1eb9338a93000154faab,0
36145,recog_ordered,OnoJoe,5b7b1eb9338a93000154faab,1
36148,recog_ordered,Shimanekko,5b7b1eb9338a93000154faab,0
36151,recog_ordered,Fukaya,5b7b1eb9338a93000154faab,0
36154,recog_ordered,Barasai,5b7b1eb9338a93000154faab,0
36157,recog_ordered,OnoJoe,5b7b1eb9338a93000154faab,0
36160,recog_ordered,Shimanekko,5b7b1eb9338a93000154faab,0
36163,recog_ordered,Fukaya,5b7b1eb9338a93000154faab,1
36166,recog_ordered,Barasai,5b7b1eb9338a93000154faab,0
36169,recog_ordered,OnoJoe,5b7b1eb9338a93000154faab,0
36172,recog_ordered,Shimanekko,5b7b1eb9338a93000154faab,0
36175,recog_ordered,Fukaya,5b7b1eb9338a93000154faab,1
36178,recog_ordered,Barasai,5b7b1eb9338a93000154faab,1
36181,recog_ordered,OnoJoe,5b7b1eb9338a93000154faab,0
36184,recog_ordered,Shimanekko,5b7b1eb9338a93000154faab,1
36187,recog_ordered,Fukaya,5b7b1eb9338a93000154faab,0
36190,recog_ordered,Barasai,5b7b1eb9338a93000154faab,0
36193,recog_ordered,OnoJoe,5b7b1eb9338a93000154faab,1
36196,recog_ordered,Shimanekko,5b7b1eb9338a93000154faab,0
36199,recog_ordered,Fukaya,5b7b1eb9338a93000154faab,0
36202,recog_ordered,Barasai,5b7b1eb9338a93000154faab,0
36205,recog_ordered,OnoJoe,5b7b1eb9338a93000154faab,1
36208,recog_ordered,Shimanekko,5b7b1eb9338a93000154faab,0
36211,recog_ordered,Fukaya,5b7b1eb9338a93000154faab,1
36214,recog_ordered,Barasai,5b7b1eb9338a93000154faab,0
36217,recog_ordered,OnoJoe,5b7b1eb9338a93000154faab,1
36220,recog_ordered,Shimanekko,5b7b1eb9338a93000154faab,0
36223,recog_ordered,Fukaya,5b7b1eb9338a93000154faab,1
36226,recog_ordered,Barasai,5b7b1eb9338a93000154faab,1
36229,recog_ordered,OnoJoe,5b7b1eb9338a93000154faab,0
36232,recog_ordered,Shimanekko,5b7b1eb9338a93000154faab,0
36235,recog_ordered,Fukaya,5b7b1eb9338a93000154faab,0
36238,recog_ordered,Barasai,5b7b1eb9338a93000154faab,0
36241,recog_ordered,OnoJoe,5b7b1eb9338a93000154faab,0
36244,recog_ordered,Shimanekko,5b7b1eb9338a93000154faab,0
36247,recog_ordered,Fukaya,5b7b1eb9338a93000154faab,0
36250,recog_ordered,Barasai,5b7b1eb9338a93000154faab,0
36253,recog_ordered,OnoJoe,5b7b1eb9338a93000154faab,0
36256,recog_ordered,Shimanekko,5b7b1eb9338a93000154faab,0
36259,recog_ordered,Fukaya,5b7b1eb9338a93000154faab,0
36262,recog_ordered,Barasai,5b7b1eb9338a93000154faab,0
36265,recog_ordered,OnoJoe,5b7b1eb9338a93000154faab,0
36268,recog_ordered,Shimanekko,5b7b1eb9338a93000154faab,1
36271,recog_ordered,Fukaya,5b7b1eb9338a93000154faab,0
36274,recog_ordered,Barasai,5b7b1eb9338a93000154faab,0
36277,recog_ordered,OnoJoe,5b7b1eb9338a93000154faab,0
36280,recog_ordered,Shimanekko,5b7b1eb9338a93000154faab,0
36283,recog_ordered,Fukaya,5b7b1eb9338a93000154faab,0
36286,recog_ordered,Barasai,5b7b1eb9338a93000154faab,1
36289,recog_ordered,OnoJoe,5b7b1eb9338a93000154faab,0
36292,recog_ordered,Shimanekko,5b7b1eb9338a93000154faab,1
36295,recog_ordered,Fukaya,5b7b1eb9338a93000154faab,0
36298,recog_ordered,Barasai,5b7b1eb9338a93000154faab,0
36301,recog_ordered,OnoJoe,5b7b1eb9338a93000154faab,0
36304,recog_ordered,Shimanekko,5b7b1eb9338a93000154faab,0
36307,recog_ordered,Fukaya,5b7b1eb9338a93000154faab,0
36531,recog_ordered,Barasai,5c3aaa1a60fde1000172f3e1,0
36534,recog_ordered,Shimanekko,5c3aaa1a60fde1000172f3e1,1
36537,recog_ordered,OnoJoe,5c3aaa1a60fde1000172f3e1,0
36540,recog_ordered,Fukaya,5c3aaa1a60fde1000172f3e1,0
36543,recog_ordered,Barasai,5c3aaa1a60fde1000172f3e1,0
36546,recog_ordered,Shimanekko,5c3aaa1a60fde1000172f3e1,1
36549,recog_ordered,OnoJoe,5c3aaa1a60fde1000172f3e1,1
36552,recog_ordered,Fukaya,5c3aaa1a60fde1000172f3e1,0
36555,recog_ordered,Barasai,5c3aaa1a60fde1000172f3e1,0
36558,recog_ordered,Shimanekko,5c3aaa1a60fde1000172f3e1,0
36561,recog_ordered,OnoJoe,5c3aaa1a60fde1000172f3e1,1
36564,recog_ordered,Fukaya,5c3aaa1a60fde1000172f3e1,0
36567,recog_ordered,Barasai,5c3aaa1a60fde1000172f3e1,0
36570,recog_ordered,Shimanekko,5c3aaa1a60fde1000172f3e1,1
36573,recog_ordered,OnoJoe,5c3aaa1a60fde1000172f3e1,0
36576,recog_ordered,Fukaya,5c3aaa1a60fde1000172f3e1,1
36579,recog_ordered,Barasai,5c3aaa1a60fde1000172f3e1,0
36582,recog_ordered,Shimanekko,5c3aaa1a60fde1000172f3e1,0
36585,recog_ordered,OnoJoe,5c3aaa1a60fde1000172f3e1,1
36588,recog_ordered,Fukaya,5c3aaa1a60fde1000172f3e1,1
36591,recog_ordered,Barasai,5c3aaa1a60fde1000172f3e1,1
36594,recog_ordered,Shimanekko,5c3aaa1a60fde1000172f3e1,0
36597,recog_ordered,OnoJoe,5c3aaa1a60fde1000172f3e1,0
36600,recog_ordered,Fukaya,5c3aaa1a60fde1000172f3e1,0
36603,recog_ordered,Barasai,5c3aaa1a60fde1000172f3e1,0
36606,recog_ordered,Shimanekko,5c3aaa1a60fde1000172f3e1,0
36609,recog_ordered,OnoJoe,5c3aaa1a60fde1000172f3e1,0
36612,recog_ordered,Fukaya,5c3aaa1a60fde1000172f3e1,0
36615,recog_ordered,Barasai,5c3aaa1a60fde1000172f3e1,1
36618,recog_ordered,Shimanekko,5c3aaa1a60fde1000172f3e1,0
36621,recog_ordered,OnoJoe,5c3aaa1a60fde1000172f3e1,0
36624,recog_ordered,Fukaya,5c3aaa1a60fde1000172f3e1,0
36627,recog_ordered,Barasai,5c3aaa1a60fde1000172f3e1,1
36630,recog_ordered,Shimanekko,5c3aaa1a60fde1000172f3e1,1
36633,recog_ordered,OnoJoe,5c3aaa1a60fde1000172f3e1,1
36636,recog_ordered,Fukaya,5c3aaa1a60fde1000172f3e1,1
36639,recog_ordered,Barasai,5c3aaa1a60fde1000172f3e1,1
36642,recog_ordered,Shimanekko,5c3aaa1a60fde1000172f3e1,0
36645,recog_ordered,OnoJoe,5c3aaa1a60fde1000172f3e1,0
36648,recog_ordered,Fukaya,5c3aaa1a60fde1000172f3e1,0
36651,recog_ordered,Barasai,5c3aaa1a60fde1000172f3e1,1
36654,recog_ordered,Shimanekko,5c3aaa1a60fde1000172f3e1,1
36657,recog_ordered,OnoJoe,5c3aaa1a60fde1000172f3e1,0
36660,recog_ordered,Fukaya,5c3aaa1a60fde1000172f3e1,0
36663,recog_ordered,Barasai,5c3aaa1a60fde1000172f3e1,0
36666,recog_ordered,Shimanekko,5c3aaa1a60fde1000172f3e1,0
36669,recog_ordered,OnoJoe,5c3aaa1a60fde1000172f3e1,1
36672,recog_ordered,Fukaya,5c3aaa1a60fde1000172f3e1,1
36675,recog_ordered,Barasai,5c3aaa1a60fde1000172f3e1,0
36678,recog_ordered,Shimanekko,5c3aaa1a60fde1000172f3e1,0
36681,recog_ordered,OnoJoe,5c3aaa1a60fde1000172f3e1,1
36684,recog_ordered,Fukaya,5c3aaa1a60fde1000172f3e1,0
36687,recog_ordered,Barasai,5c3aaa1a60fde1000172f3e1,1
36690,recog_ordered,Shimanekko,5c3aaa1a60fde1000172f3e1,0
36693,recog_ordered,OnoJoe,5c3aaa1a60fde1000172f3e1,0
36696,recog_ordered,Fukaya,5c3aaa1a60fde1000172f3e1,0
36699,recog_ordered,Barasai,5c3aaa1a60fde1000172f3e1,1
36702,recog_ordered,Shimanekko,5c3aaa1a60fde1000172f3e1,1
36705,recog_ordered,OnoJoe,5c3aaa1a60fde1000172f3e1,0
36708,recog_ordered,Fukaya,5c3aaa1a60fde1000172f3e1,1
36711,recog_ordered,Barasai,5c3aaa1a60fde1000172f3e1,1
36714,recog_ordered,Shimanekko,5c3aaa1a60fde1000172f3e1,0
36717,recog_ordered,OnoJoe,5c3aaa1a60fde1000172f3e1,0
36720,recog_ordered,Fukaya,5c3aaa1a60fde1000172f3e1,1
36723,recog_ordered,Barasai,5c3aaa1a60fde1000172f3e1,1
36726,recog_ordered,Shimanekko,5c3aaa1a60fde1000172f3e1,0
36729,recog_ordered,OnoJoe,5c3aaa1a60fde1000172f3e1,0
36732,recog_ordered,Fukaya,5c3aaa1a60fde1000172f3e1,0
36735,recog_ordered,Barasai,5c3aaa1a60fde1000172f3e1,0
36738,recog_ordered,Shimanekko,5c3aaa1a60fde1000172f3e1,0
36741,recog_ordered,OnoJoe,5c3aaa1a60fde1000172f3e1,0
36744,recog_ordered,Fukaya,5c3aaa1a60fde1000172f3e1,0
36747,recog_ordered,Barasai,5c3aaa1a60fde1000172f3e1,0
36750,recog_ordered,Shimanekko,5c3aaa1a60fde1000172f3e1,0
36753,recog_ordered,OnoJoe,5c3aaa1a60fde1000172f3e1,0
36756,recog_ordered,Fukaya,5c3aaa1a60fde1000172f3e1,1
36759,recog_ordered,Barasai,5c3aaa1a60fde1000172f3e1,1
36762,recog_ordered,Shimanekko,5c3aaa1a60fde1000172f3e1,1
36765,recog_ordered,OnoJoe,5c3aaa1a60fde1000172f3e1,0
36768,recog_ordered,Fukaya,5c3aaa1a60fde1000172f3e1,0
36771,recog_ordered,Barasai,5c3aaa1a60fde1000172f3e1,0
36774,recog_ordered,Shimanekko,5c3aaa1a60fde1000172f3e1,0
36777,recog_ordered,OnoJoe,5c3aaa1a60fde1000172f3e1,1
36780,recog_ordered,Fukaya,5c3aaa1a60fde1000172f3e1,0
36783,recog_ordered,Barasai,5c3aaa1a60fde1000172f3e1,0
36786,recog_ordered,Shimanekko,5c3aaa1a60fde1000172f3e1,0
36789,recog_ordered,OnoJoe,5c3aaa1a60fde1000172f3e1,1
36792,recog_ordered,Fukaya,5c3aaa1a60fde1000172f3e1,0
36795,recog_ordered,Barasai,5c3aaa1a60fde1000172f3e1,1
36798,recog_ordered,Shimanekko,5c3aaa1a60fde1000172f3e1,1
36801,recog_ordered,OnoJoe,5c3aaa1a60fde1000172f3e1,0
36804,recog_ordered,Fukaya,5c3aaa1a60fde1000172f3e1,0
36807,recog_ordered,Barasai,5c3aaa1a60fde1000172f3e1,0
36810,recog_ordered,Shimanekko,5c3aaa1a60fde1000172f3e1,0
36813,recog_ordered,OnoJoe,5c3aaa1a60fde1000172f3e1,0
36816,recog_ordered,Fukaya,5c3aaa1a60fde1000172f3e1,1
37008,recog_random,Kapal,5c3aaa1a60fde1000172f3e1,0
37011,recog_random,Jarbo,5c3aaa1a60fde1000172f3e1,0
37014,recog_random,Kounudoun,5c3aaa1a60fde1000172f3e1,0
37017,recog_random,Jarbo,5c3aaa1a60fde1000172f3e1,0
37020,recog_random,Kapal,5c3aaa1a60fde1000172f3e1,1
37023,recog_random,Kapal,5c3aaa1a60fde1000172f3e1,0
37026,recog_random,Kapal,5c3aaa1a60fde1000172f3e1,0
37029,recog_random,Kounudoun,5c3aaa1a60fde1000172f3e1,0
37032,recog_random,Kapal,5c3aaa1a60fde1000172f3e1,1
37035,recog_random,Jarbo,5c3aaa1a60fde1000172f3e1,0
37038,recog_random,Jarbo,5c3aaa1a60fde1000172f3e1,1
37041,recog_random,Jarbo,5c3aaa1a60fde1000172f3e1,0
37044,recog_random,Jarbo,5c3aaa1a60fde1000172f3e1,0
37047,recog_random,Chiba-kun,5c3aaa1a60fde1000172f3e1,0
37050,recog_random,Kapal,5c3aaa1a60fde1000172f3e1,1
37053,recog_random,Chiba-kun,5c3aaa1a60fde1000172f3e1,1
37056,recog_random,Chiba-kun,5c3aaa1a60fde1000172f3e1,1
37059,recog_random,Kounudoun,5c3aaa1a60fde1000172f3e1,1
37062,recog_random,Kounudoun,5c3aaa1a60fde1000172f3e1,1
37065,recog_random,Jarbo,5c3aaa1a60fde1000172f3e1,0
37068,recog_random,Chiba-kun,5c3aaa1a60fde1000172f3e1,1
37071,recog_random,Jarbo,5c3aaa1a60fde1000172f3e1,1
37074,recog_random,Jarbo,5c3aaa1a60fde1000172f3e1,1
37077,recog_random,Jarbo,5c3aaa1a60fde1000172f3e1,0
37080,recog_random,Jarbo,5c3aaa1a60fde1000172f3e1,0
37083,recog_random,Kapal,5c3aaa1a60fde1000172f3e1,0
37086,recog_random,Kounudoun,5c3aaa1a60fde1000172f3e1,1
37089,recog_random,Chiba-kun,5c3aaa1a60fde1000172f3e1,0
37092,recog_random,Kounudoun,5c3aaa1a60fde1000172f3e1,0
37095,recog_random,Jarbo,5c3aaa1a60fde1000172f3e1,1
37098,recog_random,Chiba-kun,5c3aaa1a60fde1000172f3e1,0
37101,recog_random,Jarbo,5c3aaa1a60fde1000172f3e1,0
37104,recog_random,Chiba-kun,5c3aaa1a60fde1000172f3e1,0
37107,recog_random,Kapal,5c3aaa1a60fde1000172f3e1,0
37110,recog_random,Jarbo,5c3aaa1a60fde1000172f3e1,1
37113,recog_random,Kapal,5c3aaa1a60fde1000172f3e1,0
37116,recog_random,Kounudoun,5c3aaa1a60fde1000172f3e1,0
37119,recog_random,Chiba-kun,5c3aaa1a60fde1000172f3e1,0
37122,recog_random,Kounudoun,5c3aaa1a60fde1000172f3e1,1
37125,recog_random,Jarbo,5c3aaa1a60fde1000172f3e1,0
37128,recog_random,Chiba-kun,5c3aaa1a60fde1000172f3e1,1
37131,recog_random,Kounudoun,5c3aaa1a60fde1000172f3e1,0
37134,recog_random,Kapal,5c3aaa1a60fde1000172f3e1,0
37137,recog_random,Kounudoun,5c3aaa1a60fde1000172f3e1,0
37140,recog_random,Kounudoun,5c3aaa1a60fde1000172f3e1,0
37143,recog_random,Chiba-kun,5c3aaa1a60fde1000172f3e1,0
37146,recog_random,Kounudoun,5c3aaa1a60fde1000172f3e1,1
37149,recog_random,Chiba-kun,5c3aaa1a60fde1000172f3e1,1
37152,recog_random,Kapal,5c3aaa1a60fde1000172f3e1,0
37155,recog_random,Chiba-kun,5c3aaa1a60fde1000172f3e1,1
37158,recog_random,Chiba-kun,5c3aaa1a60fde1000172f3e1,0
37161,recog_random,Jarbo,5c3aaa1a60fde1000172f3e1,0
37164,recog_random,Kounudoun,5c3aaa1a60fde1000172f3e1,0
37167,recog_random,Kounudoun,5c3aaa1a60fde1000172f3e1,0
37170,recog_random,Kapal,5c3aaa1a60fde1000172f3e1,0
37173,recog_random,Chiba-kun,5c3aaa1a60fde1000172f3e1,1
37176,recog_random,Jarbo,5c3aaa1a60fde1000172f3e1,0
37179,recog_random,Kapal,5c3aaa1a60fde1000172f3e1,0
37182,recog_random,Kapal,5c3aaa1a60fde1000172f3e1,1
37185,recog_random,Kapal,5c3aaa1a60fde1000172f3e1,0
37188,recog_random,Jarbo,5c3aaa1a60fde1000172f3e1,0
37191,recog_random,Jarbo,5c3aaa1a60fde1000172f3e1,0
37194,recog_random,Chiba-kun,5c3aaa1a60fde1000172f3e1,1
37197,recog_random,Kounudoun,5c3aaa1a60fde1000172f3e1,0
37200,recog_random,Chiba-kun,5c3aaa1a60fde1000172f3e1,0
37203,recog_random,Kounudoun,5c3aaa1a60fde1000172f3e1,1
37206,recog_random,Kapal,5c3aaa1a60fde1000172f3e1,1
37209,recog_random,Kounudoun,5c3aaa1a60fde1000172f3e1,1
37212,recog_random,Jarbo,5c3aaa1a60fde1000172f3e1,0
37215,recog_random,Chiba-kun,5c3aaa1a60fde1000172f3e1,0
37218,recog_random,Jarbo,5c3aaa1a60fde1000172f3e1,0
37221,recog_random,Kounudoun,5c3aaa1a60fde1000172f3e1,0
37224,recog_random,Jarbo,5c3aaa1a60fde1000172f3e1,1
37227,recog_random,Chiba-kun,5c3aaa1a60fde1000172f3e1,0
37230,recog_random,Kapal,5c3aaa1a60fde1000172f3e1,0
37233,recog_random,Chiba-kun,5c3aaa1a60fde1000172f3e1,1
37236,recog_random,Kounudoun,5c3aaa1a60fde1000172f3e1,0
37239,recog_random,Kounudoun,5c3aaa1a60fde1000172f3e1,0
37242,recog_random,Chiba-kun,5c3aaa1a60fde1000172f3e1,1
37245,recog_random,Kounudoun,5c3aaa1a60fde1000172f3e1,0
37248,recog_random,Kapal,5c3aaa1a60fde1000172f3e1,0
37251,recog_random,Chiba-kun,5c3aaa1a60fde1000172f3e1,0
37254,recog_random,Kounudoun,5c3aaa1a60fde1000172f3e1,0
37257,recog_random,Kapal,5c3aaa1a60fde1000172f3e1,0
37260,recog_random,Kapal,5c3aaa1a60fde1000172f3e1,0
37263,recog_random,Jarbo,5c3aaa1a60fde1000172f3e1,0
37266,recog_random,Chiba-kun,5c3aaa1a60fde1000172f3e1,0
37269,recog_random,Jarbo,5c3aaa1a60fde1000172f3e1,0
37272,recog_random,Kapal,5c3aaa1a60fde1000172f3e1,0
37275,recog_random,Chiba-kun,5c3aaa1a60fde1000172f3e1,0
37278,recog_random,Kounudoun,5c3aaa1a60fde1000172f3e1,0
37281,recog_random,Chiba-kun,5c3aaa1a60fde1000172f3e1,0
37284,recog_random,Kapal,5c3aaa1a60fde1000172f3e1,1
37287,recog_random,Kapal,5c3aaa1a60fde1000172f3e1,0
37290,recog_random,Kounudoun,5c3aaa1a60fde1000172f3e1,0
37293,recog_random,Kapal,5c3aaa1a60fde1000172f3e1,1
37537,recog_random,Kounudoun,608863914e96365bd148f795,0
37540,recog_random,Kounudoun,608863914e96365bd148f795,1
37543,recog_random,Jarbo,608863914e96365bd148f795,1
37546,recog_random,Kounudoun,608863914e96365bd148f795,1
37549,recog_random,Kapal,608863914e96365bd148f795,1
37552,recog_random,Jarbo,608863914e96365bd148f795,0
37555,recog_random,Kapal,608863914e96365bd148f795,1
37558,recog_random,Jarbo,608863914e96365bd148f795,1
37561,recog_random,Kapal,608863914e96365bd148f795,0
37564,recog_random,Kounudoun,608863914e96365bd148f795,1
37567,recog_random,Chiba-kun,608863914e96365bd148f795,1
37570,recog_random,Chiba-kun,608863914e96365bd148f795,0
37573,recog_random,Chiba-kun,608863914e96365bd148f795,0
37576,recog_random,Chiba-kun,608863914e96365bd148f795,0
37579,recog_random,Kapal,608863914e96365bd148f795,0
37582,recog_random,Kounudoun,608863914e96365bd148f795,1
37585,recog_random,Jarbo,608863914e96365bd148f795,0
37588,recog_random,Kounudoun,608863914e96365bd148f795,0
37591,recog_random,Chiba-kun,608863914e96365bd148f795,1
37594,recog_random,Chiba-kun,608863914e96365bd148f795,0
37597,recog_random,Kounudoun,608863914e96365bd148f795,1
37600,recog_random,Jarbo,608863914e96365bd148f795,1
37603,recog_random,Kapal,608863914e96365bd148f795,1
37606,recog_random,Kounudoun,608863914e96365bd148f795,0
37609,recog_random,Jarbo,608863914e96365bd148f795,0
37612,recog_random,Kounudoun,608863914e96365bd148f795,0
37615,recog_random,Kounudoun,608863914e96365bd148f795,1
37618,recog_random,Chiba-kun,608863914e96365bd148f795,0
37621,recog_random,Chiba-kun,608863914e96365bd148f795,1
37624,recog_random,Jarbo,608863914e96365bd148f795,0
37627,recog_random,Kapal,608863914e96365bd148f795,1
37630,recog_random,Kapal,608863914e96365bd148f795,0
37633,recog_random,Kapal,608863914e96365bd148f795,0
37636,recog_random,Kapal,608863914e96365bd148f795,1
37639,recog_random,Kapal,608863914e96365bd148f795,1
37642,recog_random,Kapal,608863914e96365bd148f795,1
37645,recog_random,Chiba-kun,608863914e96365bd148f795,0
37648,recog_random,Jarbo,608863914e96365bd148f795,1
37651,recog_random,Chiba-kun,608863914e96365bd148f795,1
37654,recog_random,Kounudoun,608863914e96365bd148f795,0
37657,recog_random,Jarbo,608863914e96365bd148f795,0
37660,recog_random,Chiba-kun,608863914e96365bd148f795,0
37663,recog_random,Jarbo,608863914e96365bd148f795,1
37666,recog_random,Chiba-kun,608863914e96365bd148f795,0
37669,recog_random,Chiba-kun,608863914e96365bd148f795,1
37672,recog_random,Kapal,608863914e96365bd148f795,0
37675,recog_random,Kapal,608863914e96365bd148f795,0
37678,recog_random,Chiba-kun,608863914e96365bd148f795,0
37681,recog_random,Chiba-kun,608863914e96365bd148f795,0
37684,recog_random,Kounudoun,608863914e96365bd148f795,0
37687,recog_random,Jarbo,608863914e96365bd148f795,0
37690,recog_random,Jarbo,608863914e96365bd148f795,1
37693,recog_random,Jarbo,608863914e96365bd148f795,0
37696,recog_random,Jarbo,608863914e96365bd148f795,1
37699,recog_random,Jarbo,608863914e96365bd148f795,0
37702,recog_random,Chiba-kun,608863914e96365bd148f795,1
37705,recog_random,Jarbo,608863914e96365bd148f795,1
37708,recog_random,Kounudoun,608863914e96365bd148f795,0
37711,recog_random,Kapal,608863914e96365bd148f795,0
37714,recog_random,Kounudoun,608863914e96365bd148f795,0
37717,recog_random,Chiba-kun,608863914e96365bd148f795,0
37720,recog_random,Kapal,608863914e96365bd148f795,0
37723,recog_random,Kapal,608863914e96365bd148f795,0
37726,recog_random,Kounudoun,608863914e96365bd148f795,0
37729,recog_random,Chiba-kun,608863914e96365bd148f795,1
37732,recog_random,Jarbo,608863914e96365bd148f795,0
37735,recog_random,Kapal,608863914e96365bd148f795,1
37738,recog_random,Kapal,608863914e96365bd148f795,0
37741,recog_random,Chiba-kun,608863914e96365bd148f795,0
37744,recog_random,Kapal,608863914e96365bd148f795,1
37747,recog_random,Chiba-kun,608863914e96365bd148f795,1
37750,recog_random,Kapal,608863914e96365bd148f795,0
37753,recog_random,Chiba-kun,608863914e96365bd148f795,1
37756,recog_random,Kounudoun,608863914e96365bd148f795,0
37759,recog_random,Jarbo,608863914e96365bd148f795,1
37762,recog_random,Jarbo,608863914e96365bd148f795,1
37765,recog_random,Kapal,608863914e96365bd148f795,1
37768,recog_random,Chiba-kun,608863914e96365bd148f795,1
37771,recog_random,Kapal,608863914e96365bd148f795,0
37774,recog_random,Jarbo,608863914e96365bd148f795,0
37777,recog_random,Kapal,608863914e96365bd148f795,0
37780,recog_random,Kounudoun,608863914e96365bd148f795,0
37783,recog_random,Jarbo,608863914e96365bd148f795,0
37786,recog_random,Chiba-kun,608863914e96365bd148f795,1
37789,recog_random,Kounudoun,608863914e96365bd148f795,0
37792,recog_random,Chiba-kun,608863914e96365bd148f795,1
37795,recog_random,Kapal,608863914e96365bd148f795,1
37798,recog_random,Kounudoun,608863914e96365bd148f795,1
37801,recog_random,Kounudoun,608863914e96365bd148f795,1
37804,recog_random,Jarbo,608863914e96365bd148f795,1
37807,recog_random,Kounudoun,608863914e96365bd148f795,1
37810,recog_random,Jarbo,608863914e96365bd148f795,0
37813,recog_random,Jarbo,608863914e96365bd148f795,0
37816,recog_random,Kounudoun,608863914e96365bd148f795,0
37819,recog_random,Kounudoun,608863914e96365bd148f795,0
37822,recog_random,Kounudoun,608863914e96365bd148f795,1
38015,recog_ordered,Barasai,608863914e96365bd148f795,0
38018,recog_ordered,Fukaya,608863914e96365bd148f795,0
38021,recog_ordered,OnoJoe,608863914e96365bd148f795,1
38024,recog_ordered,Shimanekko,608863914e96365bd148f795,1
38027,recog_ordered,Barasai,608863914e96365bd148f795,1
38030,recog_ordered,Fukaya,608863914e96365bd148f795,0
38033,recog_ordered,OnoJoe,608863914e96365bd148f795,1
38036,recog_ordered,Shimanekko,608863914e96365bd148f795,0
38039,recog_ordered,Barasai,608863914e96365bd148f795,0
38042,recog_ordered,Fukaya,608863914e96365bd148f795,1
38045,recog_ordered,OnoJoe,608863914e96365bd148f795,0
38048,recog_ordered,Shimanekko,608863914e96365bd148f795,1
38051,recog_ordered,Barasai,608863914e96365bd148f795,0
38054,recog_ordered,Fukaya,608863914e96365bd148f795,1
38057,recog_ordered,OnoJoe,608863914e96365bd148f795,1
38060,recog_ordered,Shimanekko,608863914e96365bd148f795,0
38063,recog_ordered,Barasai,608863914e96365bd148f795,0
38066,recog_ordered,Fukaya,608863914e96365bd148f795,0
38069,recog_ordered,OnoJoe,608863914e96365bd148f795,1
38072,recog_ordered,Shimanekko,608863914e96365bd148f795,0
38075,recog_ordered,Barasai,608863914e96365bd148f795,1
38078,recog_ordered,Fukaya,608863914e96365bd148f795,0
38081,recog_ordered,OnoJoe,608863914e96365bd148f795,1
38084,recog_ordered,Shimanekko,608863914e96365bd148f795,0
38087,recog_ordered,Barasai,608863914e96365bd148f795,1
38090,recog_ordered,Fukaya,608863914e96365bd148f795,1
38093,recog_ordered,OnoJoe,608863914e96365bd148f795,0
38096,recog_ordered,Shimanekko,608863914e96365bd148f795,1
38099,recog_ordered,Barasai,608863914e96365bd148f795,0
38102,recog_ordered,Fukaya,608863914e96365bd148f795,0
38105,recog_ordered,OnoJoe,608863914e96365bd148f795,0
38108,recog_ordered,Shimanekko,608863914e96365bd148f795,0
38111,recog_ordered,Barasai,608863914e96365bd148f795,1
38114,recog_ordered,Fukaya,608863914e96365bd148f795,1
38117,recog_ordered,OnoJoe,608863914e96365bd148f795,1
38120,recog_ordered,Shimanekko,608863914e96365bd148f795,1
38123,recog_ordered,Barasai,608863914e96365bd148f795,1
38126,recog_ordered,Fukaya,608863914e96365bd148f795,1
38129,recog_ordered,OnoJoe,608863914e96365bd148f795,0
38132,recog_ordered,Shimanekko,608863914e96365bd148f795,0
38135,recog_ordered,Barasai,608863914e96365bd148f795,0
38138,recog_ordered,Fukaya,608863914e96365bd148f795,0
38141,recog_ordered,OnoJoe,608863914e96365bd148f795,0
38144,recog_ordered,Shimanekko,608863914e96365bd148f795,1
38147,recog_ordered,Barasai,608863914e96365bd148f795,0
38150,recog_ordered,Fukaya,608863914e96365bd148f795,1
38153,recog_ordered,OnoJoe,608863914e96365bd148f795,0
38156,recog_ordered,Shimanekko,608863914e96365bd148f795,1
38159,recog_ordered,Barasai,608863914e96365bd148f795,1
38162,recog_ordered,Fukaya,608863914e96365bd148f795,1
38165,recog_ordered,OnoJoe,608863914e96365bd148f795,1
38168,recog_ordered,Shimanekko,608863914e96365bd148f795,1
38171,recog_ordered,Barasai,608863914e96365bd148f795,1
38174,recog_ordered,Fukaya,608863914e96365bd148f795,1
38177,recog_ordered,OnoJoe,608863914e96365bd148f795,0
38180,recog_ordered,Shimanekko,608863914e96365bd148f795,0
38183,recog_ordered,Barasai,608863914e96365bd148f795,0
38186,recog_ordered,Fukaya,608863914e96365bd148f795,0
38189,recog_ordered,OnoJoe,608863914e96365bd148f795,0
38192,recog_ordered,Shimanekko,608863914e96365bd148f795,1
38195,recog_ordered,Barasai,608863914e96365bd148f795,1
